,Dim1,Dim2
G51347,0.0824852,-21.462568
G51348,-0.5456734,-21.579977
G54100,-1.1378775,-22.65263
G54101,-1.6218109,-23.07114
G54102,-1.9512987,-22.91657
G54103,0.13291836,-23.855917
G54104,-0.2895155,-23.123909
G54105,1.7373991,-22.563038
G54106,0.19852161,-23.820381
G54107,0.21075344,-23.791025
G54108,-0.5895138,-21.324884
G54109,-0.18404007,-21.925919
G54110,0.38422108,-22.313875
G54111,1.1885719,-23.102118
G54112,-0.982028,-22.470127
G54113,1.5819368,-22.578566
G54114,-0.10803509,-20.340797
G54115,-0.08502579,-20.417614
G54116,-0.19851494,-20.69241
G54117,-0.104590416,-20.279894
G54118,0.34445858,-21.61018
G54119,-1.818758,-23.018557
G54120,0.06624699,-23.672323
G54121,-0.7915869,-21.293386
G54122,0.87437916,-22.385134
G54123,1.7263288,-22.692394
G54124,1.3795404,-22.139406
G54125,0.11923885,-23.840656
G54126,0.12473488,-23.89987
SRS011061,-10.719251,-12.128817
SRS011084,-10.528116,-12.1436205
SRS011086,-12.991222,-21.708412
SRS011090,-13.540558,-18.050846
SRS011098,-15.266899,-19.037472
SRS011105,-13.107999,-16.255497
SRS011111,-11.953229,-17.229172
SRS011115,-11.032011,-21.63753
SRS011126,-16.160862,-19.702324
SRS011132,-11.857826,-16.412144
SRS011134,-10.247735,-11.888723
SRS011140,-11.507648,-21.33653
SRS011144,-13.398872,-18.713936
SRS011152,-15.9674425,-19.594925
SRS011239,-10.479471,-11.762993
SRS011243,-11.223759,-21.066193
SRS011247,-12.0846615,-19.718643
SRS011255,-15.591986,-19.339008
SRS011263,-10.887325,-16.143507
SRS011269,-11.59278,-17.14316
SRS011271,-9.851957,-12.06677
SRS011302,-10.411812,-12.154086
SRS011306,-11.417152,-21.607079
SRS011310,-12.669113,-18.965912
SRS011343,-15.58479,-19.552555
SRS011355,-11.246594,-16.948456
SRS011397,-13.114454,-16.358252
SRS011405,-10.243971,-12.392779
SRS011452,-10.767456,-12.935006
SRS011529,-10.363787,-11.886471
SRS011584,-10.70981,-15.91068
SRS011586,-9.88685,-12.032045
SRS012273,-9.489398,-12.412584
SRS012279,-11.580459,-21.876509
SRS012281,-13.566183,-18.052177
SRS012285,-16.01261,-19.63797
SRS012291,-10.739467,-16.01998
SRS012294,-10.79251,-16.02382
SRS012663,-12.086206,-16.404774
SRS012902,-10.54987,-13.033804
SRS013155,-12.434199,-16.16668
SRS013158,-10.204529,-12.657548
SRS013164,-10.75658,-21.23951
SRS013170,-16.474766,-19.963564
SRS013215,-10.602293,-12.979831
SRS013234,-12.786551,-21.359735
SRS013239,-13.073109,-18.944271
SRS013252,-15.200585,-19.447948
SRS013258,-13.357437,-16.140934
SRS013261,-13.265908,-16.162045
SRS013269,-10.74835,-16.077957
SRS013476,-10.665045,-12.170828
SRS013502,-12.166876,-21.292011
SRS013506,-12.737151,-18.936127
SRS013521,-10.500269,-11.829027
SRS013533,-16.283844,-19.866856
SRS013542,-12.117327,-17.014217
SRS013637,-10.826832,-16.161259
SRS013687,-9.769893,-12.245366
SRS013705,-12.2028475,-22.174717
SRS013711,-12.779585,-20.21788
SRS013723,-16.466976,-19.951363
SRS013800,-10.724995,-11.967909
SRS013818,-11.969405,-21.489386
SRS013825,-12.455448,-19.831238
SRS013836,-15.138787,-19.24068
SRS013876,-13.043429,-16.017279
SRS013879,-10.768644,-21.354443
SRS013881,-12.546888,-19.162788
SRS013942,-12.21964,-19.498663
SRS013945,-12.584504,-19.01553
SRS013946,-12.90786,-19.324863
SRS013947,-10.9433975,-21.285711
SRS013948,-11.176029,-21.507183
SRS013949,-15.453281,-19.320194
SRS013950,-15.41202,-19.269176
SRS013951,-9.701376,-12.068835
SRS013956,-10.965379,-16.200153
SRS014107,-14.123567,-18.861069
SRS014124,-11.779711,-21.241552
SRS014126,-13.61643,-18.141327
