,Dim1,Dim2
G46955,5.6594257,-7.0257926
G46957,5.094438,-7.299165
G46958,5.0832043,-7.294649
G46959,4.817392,-7.5472474
G46960,4.729183,-7.5063405
G46962,7.6615114,-7.2292533
G46963,4.705193,-7.508499
G46964,4.9958677,-7.2791634
G46966,5.3747573,-6.9295254
G46967,5.7347016,-7.0880594
G46968,5.3019075,-7.2595787
G46969,5.3144393,-7.2000904
G46970,4.9443235,-6.6347213
G46971,5.830365,-7.0868053
G46972,4.704982,-7.492249
G46975,8.4635105,-10.381839
G46976,6.975395,-8.03143
G46977,7.3772483,-7.9800267
G46978,9.44755,-8.189922
G46979,6.933753,-7.3938026
G46980,7.563772,-7.4189405
G46981,4.534285,-5.924042
G46982,7.8902335,-9.003317
G46983,6.0239964,-5.938261
G46984,7.3468494,-8.201561
G47921,4.7909064,-6.482061
G51191,10.303646,-8.556211
G51192,6.983945,-6.8873677
G51193,6.6510305,-8.721917
G51194,9.574146,-7.779168
G51195,13.057411,-6.0553102
G51196,7.9783397,-8.516802
G51197,9.383204,-11.735705
G51198,9.390662,-8.266848
G51199,12.788377,-8.815589
G51200,9.579093,-9.387249
G51201,11.523273,-10.758409
G51202,11.829912,-10.101776
G51203,11.018222,-9.0487
G51204,10.707444,-6.747337
G51205,9.4755335,-11.022212
G51206,10.489561,-11.587516
G51207,12.896891,-7.8343596
G51208,10.17346,-6.687923
G51209,12.484448,-10.687975
G51210,12.487964,-9.825024
G51211,9.207818,-8.89761
G51212,13.2812395,-10.691634
G51213,6.375454,-5.8872647
G51214,6.722845,-7.4610887
G51215,5.0696344,-7.2411423
G51216,5.982976,-7.314089
G51217,6.928787,-9.484537
G51218,10.404134,-7.903149
G51219,7.293967,-7.965316
G51220,7.76305,-7.5341787
G51221,11.173078,-10.178791
G51222,14.556934,-11.994104
G51223,8.678536,-7.369889
G51224,6.54608,-7.1033454
G51225,11.234293,-9.826049
G51226,8.651164,-9.588288
G51227,8.680214,-6.3014846
G51228,9.574963,-10.270683
G51229,4.9490814,-8.831003
G51230,11.311755,-10.247906
G51231,10.415119,-8.557404
G51232,8.844415,-10.52821
G51233,7.258065,-6.955851
G51234,6.325788,-8.683698
G51235,4.882703,-6.3687544
G51236,7.471345,-8.602616
G51237,6.9631124,-8.4088125
G51238,9.677212,-10.24869
G51239,7.192971,-5.712505
G51240,8.891772,-9.329584
G51241,7.0971904,-7.4882417
G51242,6.378207,-6.8440447
G51243,8.166341,-9.1145115
G51244,6.6805196,-9.319013
G51245,14.330179,-11.727909
G51246,11.340638,-11.931367
G51247,6.3120356,-9.347105
G51248,7.499032,-8.085445
G51249,6.73534,-7.9688706
G51250,5.4248724,-7.5000014
G51251,7.1111145,-6.339884
G51252,12.87957,-10.42196
G51253,6.7481556,-5.788287
G51254,3.2323568,-5.3856945
G51255,6.1096845,-5.4530315
G51256,-0.33942294,-1.996734
G51257,-0.51044095,-3.631969
G51258,1.4213017,-5.1774926
G51259,0.6235984,-3.019208
G51260,6.6204424,-8.592976
G51261,6.5228243,-6.9853663
G51262,-0.2155444,-1.114839
G51263,11.4599285,-10.5934
G51264,6.0877314,-7.548648
G51265,6.1702843,-7.24241
G51266,-0.47176224,-2.3028448
G51267,7.1824856,-6.6889763
G51268,11.516626,-9.46397
G51269,-0.4473431,-2.3970833
G51270,3.767755,-4.6500325
G51271,-0.3963029,-1.9169734
G51272,6.862144,-6.8558097
G51273,8.438972,-6.608644
G51274,-6.534051,1.8629208
G51275,4.074152,-4.2217197
G51276,1.8977009,-0.28968507
G51277,4.708829,0.08501045
G51278,0.6709891,-1.5204462
G51279,-5.909999,-0.50270253
G51280,8.047722,-7.090471
G51281,3.811975,-5.0971017
G51282,5.137838,-5.48424
G51283,11.472241,-7.4419823
G51284,11.837828,-8.676714
G51285,7.8207173,-5.994428
G51286,10.427089,-10.092233
G51287,6.412858,-8.551324
G51288,8.657659,-9.215865
G51289,3.6612382,-4.770628
G51290,8.724738,-9.772489
G51291,5.71974,-4.516474
G51292,7.7670426,-6.6282597
G51293,10.197434,-7.946772
G51294,3.9342484,-7.1326513
G51295,7.9098706,-4.801578
G51296,5.957639,-7.4303126
G51297,-0.769275,-2.425049
G51298,8.913237,-10.810387
G51299,11.812799,-12.264587
G51300,7.042784,-8.492953
G51301,-1.3491293,-2.440711
G51302,10.521758,-9.23329
G51303,0.002068415,-5.1882977
G51304,0.84200335,-3.6255317
G51305,-2.519793,-0.76156664
G51306,4.0832467,-8.999827
G51307,1.315177,-6.764996
G51308,9.11545,-9.968085
G51309,4.8544188,-7.871089
G51310,8.419989,-6.7873335
G51311,10.051447,-10.201062
G51312,6.6295137,-7.8466682
G51313,6.700447,-5.7824693
G51314,2.4158347,-5.593854
G51315,3.9577606,-5.237717
G51316,5.7366366,-6.706448
G51317,7.5782733,-6.38191
G51318,10.985172,-11.571132
G51319,9.732887,-11.010299
G51320,10.873006,-9.907522
G51321,6.727868,-10.025677
G51322,7.220303,-9.780961
G51323,5.685729,-10.216088
G51324,5.3597074,-6.659905
G51325,4.666406,-7.066005
G51326,6.2047343,-6.564263
G51327,9.938437,-11.307667
G51328,10.280177,-9.255258
G51329,5.438867,-9.569877
G51330,6.3840175,-5.533325
G51331,5.714245,-6.079313
G51332,8.153825,-5.6186132
G51333,5.6972604,-9.179534
G51334,7.16822,-7.7751045
G51335,5.874866,-9.490527
G51336,6.22761,-9.032302
G51337,5.059284,-7.200368
G51338,7.052978,-8.672345
G51339,4.251474,-5.930625
G51340,7.93579,-10.473735
G51341,7.9563174,-8.507982
G51342,7.1794777,-7.4784956
G51343,9.912731,-8.580478
G51344,6.748954,-7.6580477
G51345,6.895731,-5.8481264
G51346,9.764849,-5.627593
G51347,7.5097985,-7.8403516
G51348,10.422593,-5.500806
