,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
Chatelier_gut_obesity,17.964273,5.345949,-1.6030132,-8.201092,0.39545375,-7.1756525,6.556144,5.233891,-1.0619508,-3.0866697,4.3494115,-2.5443351,0.103303045,-11.133115,-7.5297365,-1.2134497,-5.44437,-1.0621649,-2.3908782,-2.3017292,7.056574,0.0034508768,2.297316,-0.7488908,-0.19385317,-6.1905828,-2.5773625,-2.3104799,1.8062892,-2.1769142,6.92022,7.682665,-9.088,0.15079118,0.42811996,-1.0251132,-2.8207674,-1.9983764,-3.0920517,2.661624,-0.16344795,2.710436,3.1980865,2.553463,3.2045732,1.3396357,-2.9031358,-3.8895202,-0.52501404,9.791431
Chatelier_gut_obesity,15.7753,4.585619,1.0602524,0.34159067,3.5045655,-9.416297,5.003462,9.113349,-0.98570824,6.8872323,-2.4019473,-1.538174,-3.7265499,-3.4829855,4.6903896,0.6720062,-2.305768,2.319605,5.071512,-0.13944492,1.7299864,-3.8901455,-1.0224348,-6.02962,-1.7562906,1.8243924,-0.14576328,0.6713754,-4.862849,1.4560223,2.130318,-1.2639056,-3.5684702,0.83286417,-3.6276186,-0.32115763,-2.229174,0.47871563,1.8418436,-1.6600571,-0.016488004,-2.001568,3.0563154,2.2671707,4.882969,-0.06643432,2.6807873,0.06606963,-1.5360363,-0.0920395
Chatelier_gut_obesity,18.581022,-4.8014,-0.45039618,-9.141547,2.2064352,-7.8926325,-4.2781954,0.12985413,-2.3060324,4.2830367,-1.2052981,-7.2611947,-2.9725244,-1.4002814,-1.818671,1.6744424,5.5317507,-4.049264,1.8508409,1.3669633,3.2696855,-4.3326435,3.772993,-1.9892758,-1.9000328,-0.7913775,0.9551561,3.8617558,-2.5003498,0.17313227,-0.48511514,1.3108886,-0.61495167,-3.2321758,-3.2956972,-1.4866061,0.75064945,-2.6835213,0.6122858,-0.15897171,-0.96647704,4.7450686,-3.0345247,2.9933565,-0.16216968,-3.3684528,-4.2223554,-1.5755916,-2.0656264,-1.2930956
Chatelier_gut_obesity,21.208647,3.6862025,-3.323151,2.0912628,4.3375115,-8.438153,-8.424181,6.898345,0.3206243,8.762027,-0.5526941,-0.9618904,0.97647405,-0.49461204,2.1833816,0.07653253,-0.51501507,3.7264297,3.91963,-4.454293,-2.8080301,-0.42479452,2.5988667,0.17222795,-2.5613666,3.6338491,-6.1679544,4.133372,-1.0442922,-0.818912,-2.917871,-1.0253124,-3.4159641,-2.2776191,-2.1418593,-0.52021056,1.81005,-1.8416467,-5.093902,2.9582322,-1.6020681,1.0972689,-4.4897933,-1.0801336,2.154004,0.6632846,0.14529037,6.995664,-7.2198825,2.8100343
Chatelier_gut_obesity,19.048214,-2.4564161,4.1259246,4.633838,-4.61993,-2.7007945,-8.566802,10.263925,-3.5987663,2.2860966,3.447145,1.3718413,-3.0765095,-4.277238,-3.2518759,1.447605,1.9970332,-0.5770235,-3.8722997,-1.0820503,3.341298,0.1817013,2.3874066,1.6992085,3.3263972,-3.535565,1.7694016,-1.4613136,5.419175,-0.78809255,-2.705572,-0.04480782,0.62326854,1.786198,2.0667117,-4.2496467,-1.7898407,-4.6834116,-2.991493,0.8281501,-2.526108,2.0510006,2.0631294,-0.043627698,1.1169144,3.1403024,1.6284682,-4.3063593,-0.99557245,-0.07447347
Chatelier_gut_obesity,15.604001,0.88216937,-1.1908362,-3.8096278,-4.444625,-1.625362,-4.494736,1.3501246,1.2932352,-3.4711664,2.186608,2.972509,-0.9117094,-7.3649774,4.1361194,-4.2884192,-0.022232162,0.33150768,-4.681638,4.1481814,4.723162,-6.9991245,-7.0715394,4.1415515,1.2793726,1.7609434,0.7855563,-2.982397,0.038249064,-0.07358912,1.7889925,-3.5720003,-5.7380514,-2.3416097,3.3709102,-5.6998844,4.0464745,0.7118035,0.4297171,2.5313814,-0.81621593,3.0449781,-0.61751735,1.2631588,-2.473493,-5.9269896,-0.30519554,2.3238332,0.8404114,1.7380699
Chatelier_gut_obesity,15.569136,1.6965663,-5.2398033,-7.0139027,-5.8330646,2.5910223,-5.5323396,-3.4533622,-2.2232625,5.7216825,10.072496,0.5332478,2.3060489,-4.883408,-2.134396,-6.524286,-0.34965977,5.3118153,3.291824,-7.1996636,2.0295498,3.7281623,-0.7126062,-1.3600446,0.67873985,2.7442753,1.1350205,-0.96532136,-3.7611375,2.452462,2.9618106,5.5371795,-1.865257,1.7310272,2.5320048,1.0281473,-0.89779675,1.4176102,-0.013876199,-0.9068884,-1.474263,0.3818594,0.8792152,-0.574852,0.5622293,-1.0680027,3.3822496,-1.3108495,-3.6610472,-2.7420273
Chatelier_gut_obesity,10.895119,0.053393453,0.64888877,-1.3301742,-4.1495767,-0.7315825,-0.11848104,-1.6071028,1.8086349,2.6113384,2.039841,0.85394543,-0.89457256,2.6735606,-0.5756303,-1.7767607,0.99999434,2.2826023,-2.716652,-0.5161345,0.2941058,-1.279325,2.247816,-3.278559,-2.1910665,-0.82523286,3.593367,-4.046248,4.2584705,1.3312936,-3.662712,-6.071509,-3.3661227,-2.331913,0.45842546,-0.9858601,-0.9555382,-1.537897,0.80182683,-2.796027,-5.7970824,2.930868,0.2522108,2.0039337,-2.8189652,3.8626492,4.8244367,2.5660129,-0.5630908,-3.0769963
Chatelier_gut_obesity,18.785297,-1.8759801,0.8686564,-3.6470077,-5.1418524,-3.4901016,-0.88803893,-3.2162943,0.78348553,-1.546442,3.5818372,-0.36463064,-7.647945,-3.5594056,1.7385571,2.6448019,3.9357672,-1.3110915,-3.4558625,-5.670033,5.0117464,-2.5840297,1.0241057,-3.9381702,1.123343,-1.882912,0.46257043,-0.9283569,-1.5598112,-0.8355839,4.7289786,-2.4216855,-2.8150504,-3.2247481,-2.0831048,-2.947189,7.035064,3.7712007,0.9542329,2.4715104,-0.4628264,3.4911776,3.121284,-3.8516068,0.84850425,2.133454,0.9744575,1.9077559,-2.4184213,-4.267558
Chatelier_gut_obesity,11.600035,-1.9919343,2.9183042,0.48808566,1.227824,-6.546727,-6.730226,6.4469457,-4.1552386,5.785338,-3.1162899,6.959349,-3.290598,-5.4072404,5.7403316,0.89635605,6.0752697,-1.167703,-1.3113574,3.9715083,-4.5112214,-0.13304995,-2.8892403,-1.5480185,-0.42283097,6.6966867,0.30487156,2.764294,0.825393,1.6913232,-0.8449095,-1.8806565,-3.0987725,0.4149985,1.6233453,-1.7190953,0.2187549,-1.426047,2.147574,1.0196776,-0.79749894,-0.21835716,1.9014909,3.097696,-5.1993327,0.23491578,-1.4396669,-0.26280648,-0.80919045,-2.3343067
Chatelier_gut_obesity,11.524059,-0.15893233,1.7599716,-5.5506697,-4.4820194,-6.1681795,2.9203086,3.7763312,-0.66192245,-1.7279607,-2.215343,1.3389171,-0.12741654,-1.0318128,-0.27265102,-6.0707326,-6.5773406,-0.20269375,-5.778434,-3.8921216,1.9438306,3.081625,-3.4243119,-4.320492,0.96242887,-0.83360416,0.94946826,-0.4584191,0.90906477,-0.08786087,0.63849634,0.42349038,0.7014182,1.7597519,-2.1837661,0.14877751,1.0362755,2.4753735,2.0481718,-0.5215318,-2.4735396,2.2899644,2.1783118,-4.7862887,0.83485675,3.1294768,0.57829595,-4.4456134,3.5716968,0.85319203
Chatelier_gut_obesity,17.035183,1.0323497,2.3218696,-1.955821,-5.3064213,-0.8584701,-9.391905,4.0249815,-0.8317285,2.999251,1.2263412,0.22783907,-1.1245027,-2.6006877,4.8286777,-3.1107893,-4.13353,-3.1136873,-3.0727448,0.7087502,-1.0081865,-0.96840096,1.5491198,-1.1154872,7.337881,-1.246715,2.4613736,-3.0723374,2.7586796,-0.3550571,-1.8150582,0.90570223,-1.8520956,-2.9825625,-0.50139546,-4.3476586,2.9654083,-1.8827293,-1.5416576,2.3813484,3.4338028,1.5322375,0.6186325,-2.7721136,-0.7143052,-1.5253298,-3.9528997,-0.54844356,1.4659417,-2.6317334
Chatelier_gut_obesity,9.735948,1.9984034,0.11580787,-0.0058720266,7.1766024,-7.7674756,11.974294,3.170173,-3.3130774,0.36452094,1.7246139,-1.7221618,-1.7554663,-5.67243,4.221606,-5.24777,4.358825,-1.0880879,3.5721211,3.3775175,5.6883883,1.3225366,1.1141106,2.4227118,-1.7406334,4.710013,8.792229,-0.43091625,-1.070889,-3.12359,1.3682648,0.6637529,-1.8516333,-0.47189906,-1.1016979,0.79664296,2.0339887,1.0080394,2.110741,-0.75350595,5.4459205,2.0713515,2.7597392,1.8462691,0.47851935,3.9086096,3.4063737,1.1972991,2.9198718,0.36886236
Chatelier_gut_obesity,10.272845,2.0811355,0.5270388,-5.323258,3.6462288,-11.30918,8.850566,3.7066991,-5.05897,1.4486983,-1.7384202,5.5158086,-2.0961401,-2.8522234,4.8708105,0.5694909,2.2999902,0.84828454,1.1269754,2.6154575,-1.1128721,-1.5072958,-1.3999995,-0.49028605,3.4662054,2.7582903,2.5444508,-0.37128082,-2.5615578,-0.3521191,3.6964145,-0.18893553,-0.5024328,6.2664437,-0.45587677,0.39521572,1.8508004,4.319571,1.6496388,3.6226523,-0.57446176,-3.1606896,1.7439733,-1.598449,-0.71618134,5.5719466,-1.792919,-3.9825442,-0.21998557,0.44079322
Chatelier_gut_obesity,16.162182,7.297963,-2.2314417,-5.798375,-3.138546,-4.0115876,10.390609,5.2306223,0.018743735,0.6260065,2.7553353,-2.8697393,1.6662717,-5.692086,3.2815323,-1.2514437,1.2393926,4.4009233,0.12342731,6.1380615,-0.98608196,-4.1487856,-3.8977003,2.1119366,-0.38967022,3.300686,0.8078628,-0.32997933,-2.565914,1.4559268,-3.3807638,-1.9064275,-1.7374088,-0.23668583,2.3598576,-0.6521172,-2.152352,-0.49264187,0.059537735,0.33976015,-2.8966036,-3.392013,2.5760896,-3.7721422,0.5163701,3.3485904,-2.774779,-0.07115781,-1.4368793,-1.8483475
Chatelier_gut_obesity,17.829113,4.1060176,-1.7128572,-2.0557282,-1.84556,-1.1803267,-3.4362497,2.4517908,3.7603889,1.5706872,10.107574,3.867458,-5.3699274,-5.2452617,0.8194073,2.3744798,1.0431348,-1.4150466,-2.7993567,-2.801362,-0.035600785,-3.9842572,-4.5133333,0.36859846,-2.5756097,0.9090787,1.1659149,-5.1071467,3.7507637,4.4458685,-2.1223788,0.18726647,2.2457397,-0.91127247,0.6538714,-4.8113914,4.3950486,-2.2145982,-1.5555196,2.405206,4.1669006,3.206657,1.7555321,4.1506796,-4.042351,9.024478,2.1491916,-2.1057508,-0.7591067,2.6928954
Chatelier_gut_obesity,11.51858,3.4903204,0.211533,-4.885917,-8.575296,-6.1601644,10.85339,7.4796844,-0.9503075,1.6380227,-0.32923758,0.91151357,2.342028,-1.803335,0.035816308,0.17750297,-0.69825906,2.1552196,-1.664958,1.6857883,0.25303978,-4.1306796,2.7569818,-2.3671165,1.9198552,-0.22043069,1.2186182,-4.879065,-3.014109,-0.38901758,4.3520927,0.61261916,4.5814095,1.9605231,1.7675207,1.7629644,4.0152864,3.5077813,-1.191958,0.12338779,-0.7154163,0.19144197,4.239188,0.10469412,4.509083,2.154525,1.0579346,-1.0617149,-5.6627183,-4.649776
Chatelier_gut_obesity,14.828807,7.6975107,-4.7084394,-10.124548,-0.22158532,-2.512261,-1.5260154,-0.18532814,4.926861,7.949957,0.8204229,-4.779293,-5.617318,2.1446795,1.408641,2.80126,7.5239496,3.4451404,-1.1860933,2.0964563,1.4147325,-0.8298265,2.0420246,1.194513,-1.1166896,1.7401567,-0.99622405,-5.980423,0.038537785,-0.5816535,2.2735765,5.478046,2.9293048,0.82026017,2.8889234,-4.6671953,-0.81796086,6.7641225,-3.2668839,1.6060097,3.479942,-3.1588988,-1.4152644,0.56799966,1.1575804,0.1023707,-0.12617303,-4.4330173,2.2125597,-2.4019914
Chatelier_gut_obesity,14.067757,4.383446,1.358468,-3.4188774,-4.678814,-1.2377547,2.6191943,-2.8609996,2.225346,1.4361311,9.407052,4.1712394,-11.420758,-11.174196,1.3781506,4.09983,-0.78837436,-0.6578353,-1.0132284,0.73547024,-2.961564,-0.60725874,-2.2102427,1.3006959,-2.7541046,4.976253,0.94274783,1.0910494,-0.17109366,1.1779126,-1.9131632,-1.8257213,2.1156676,-6.314118,1.0875512,-2.1772413,0.5143073,-2.0831003,-1.226614,-0.9169103,-0.251217,-4.459196,2.6267734,-2.5118668,3.3911903,-0.7261592,-2.4260654,-2.4688926,4.2278953,-2.100304
Chatelier_gut_obesity,13.522167,1.1734337,-3.2004716,0.9206792,-1.1868142,-1.2496496,-4.5512223,-1.0749373,-0.39679593,9.40179,3.3182669,-2.7639384,-7.705972,3.042694,-2.610095,-5.4376335,1.3808557,6.826987,-0.76612693,1.5794271,2.937807,-2.1552413,-4.3806133,-2.5704186,-2.142318,-4.0415235,6.516156,4.1048665,-3.3700566,0.23594151,5.2256684,-6.039917,4.860017,0.5618649,-1.3146929,1.0112417,-4.2749624,-3.2659228,0.765744,-2.8791146,-1.2685302,-0.52146554,-1.3231151,-2.529743,2.034356,-0.5760345,-0.28122726,-1.2042401,2.615311,1.6551348
Chatelier_gut_obesity,15.593899,4.6867123,-3.3892388,-5.175634,-4.8773613,0.48607484,3.4966779,0.87251204,3.8432467,-2.967979,8.9447,5.386637,-0.37007222,-5.950262,5.8288574,-3.4307377,5.843445,-4.0200133,3.7549133,1.451502,-0.13549818,-1.3725946,-1.3995572,-0.11820781,-1.4673074,-1.8907417,9.869984,2.9142106,-5.0804896,1.4121728,0.93299204,1.8315259,-1.4750025,0.9865457,3.1632416,-0.48787552,2.3867693,3.4063003,-1.621684,-2.1754594,1.8678298,2.7576113,0.89049274,-0.3319269,-0.3271121,0.7349948,1.2496557,-6.172946,4.474033,1.401241
Chatelier_gut_obesity,16.941568,1.2180545,-0.45471126,-5.2498665,-7.040303,-1.8524193,2.2452283,3.6057389,0.2487868,-0.41655752,3.5988138,1.9544028,2.1595025,-0.27274153,7.264198,-0.22027399,2.0407338,1.8055466,2.8065102,9.4917345,-4.4803095,-6.0414414,-0.53060025,2.2159002,-0.041931402,5.3237066,1.4693774,4.458904,5.295706,-3.449581,4.2668695,-1.5368978,0.6968091,-5.141271,-5.3888235,-0.95396435,2.1685073,-3.473889,-4.877606,1.434636,1.4203823,-0.6852569,5.125252,-0.3302938,-2.8032672,0.3684606,0.33212128,-0.22459462,1.2144333,-1.1621889
Chatelier_gut_obesity,12.67952,0.9461011,-0.6538271,-4.748271,-0.48937812,-3.2807508,-2.4221613,-0.52640015,0.9903377,7.340908,7.593191,1.4362874,-5.4959497,1.6966814,-3.8908398,-3.0669217,4.0818877,0.64033765,-2.9543025,-2.0976026,0.764281,2.3495429,-0.92381203,0.61220056,-1.0888966,0.9860898,5.365867,1.835396,-2.3199766,5.0148125,0.6609809,-4.363213,-2.4022188,3.6934974,-1.3982388,3.2862778,-1.8673358,0.3633451,0.7296182,-2.7508047,1.7043079,1.0501024,-0.5233095,-0.2902005,0.8471476,5.0801167,0.49031833,-8.956401,1.2000595,2.1451516
Chatelier_gut_obesity,18.172077,2.824642,-1.2282557,-3.1167517,4.107715,-1.6041459,-3.2350104,0.23653427,0.7373988,2.8420582,9.644415,-3.0728364,-1.2845803,-5.4100256,2.4551516,-1.3396239,2.152655,1.512094,0.85996187,-2.3319495,-0.251388,0.46630147,-0.6411671,-1.7558646,-2.5697398,1.031351,2.4603236,5.1405954,0.7811757,3.9391482,1.0281463,-2.6625092,-2.0172894,-0.7201549,-2.2199292,-1.0257152,-4.337957,1.5822519,0.71704847,-1.1014532,-5.22775,1.3803039,-0.9372535,-0.11212587,2.501954,-1.6042291,-2.9459963,0.54060954,-1.3480264,-6.529496
Chatelier_gut_obesity,21.381142,4.206826,-1.2321028,-8.206073,2.7285218,-5.8767247,-4.90783,0.9617117,-1.5648845,6.848198,4.6041203,-0.66710377,-1.4588399,0.15434895,7.271879,-0.28343523,1.2666658,1.0237926,3.1513557,-1.0957681,4.3879294,-1.2040869,4.7294765,-3.320082,-1.5177358,-1.4931923,4.403083,-7.4358773,4.1205387,0.49226564,-0.6582145,-2.6750686,2.0362792,3.4849415,-1.0845617,-7.2791,-0.36029252,-4.475748,-4.8594456,-2.30904,5.515849,0.44535634,3.6159759,5.4383173,-6.5860434,1.3022894,-1.1865191,1.7925866,1.683771,-0.5908472
Chatelier_gut_obesity,22.754286,7.4663844,-2.6096199,-5.7719073,-0.23864679,-1.192953,-7.278107,2.131169,3.7299628,5.66046,3.66839,-4.617419,-3.6284962,4.4100175,6.6122108,3.176975,0.79437757,3.4673522,7.6714573,-1.3470848,7.898519,2.7182522,2.3912683,-5.143626,-0.22334068,-2.0343924,5.306834,-7.1342196,3.548872,3.4270344,1.98574,-5.1016197,3.0141933,4.247805,-4.988424,-3.5667233,1.033449,-4.0303116,-3.4420235,0.7788218,4.771737,0.91352785,3.1715326,2.070972,-5.2781343,-0.3595524,2.1987712,-1.1933523,-0.70544815,-2.9627166
Chatelier_gut_obesity,16.807186,3.107701,-2.4718013,-7.14285,-5.3119144,-0.020434191,4.2099404,-1.1483872,0.028780464,2.301999,9.047141,4.557233,-1.8628998,-7.127597,1.4394813,2.860802,2.8396769,-0.7574302,-0.41842222,-1.5105861,-1.1382322,-1.6713951,-0.5331002,-2.2401342,1.9483443,-0.13413577,1.8347216,-3.4522245,-5.5504165,4.9309697,2.905,-1.0974084,1.2120463,2.3252103,5.7786784,-3.0102873,-3.1716912,0.7802297,0.75408375,-3.2255192,0.6687785,0.7389275,2.8847008,0.5982823,-0.61150175,4.971648,2.6509795,-2.9631755,-2.0416236,-1.4224101
Chatelier_gut_obesity,14.534144,2.7414486,-1.1633133,-4.938759,-2.4747746,-0.18004702,-0.6177572,-0.6254419,1.0914576,-3.0591698,3.3563697,0.51325995,0.44249701,-2.170786,-1.5637177,-7.3297825,-2.1752112,5.7695208,-1.1737331,1.6774513,-0.4575465,1.4081297,-0.09353274,-3.028068,-4.3531585,-2.5107894,3.055639,1.0532475,-0.5139048,-3.4401922,5.992751,-0.16537036,-0.29633334,-1.7386132,-0.071946315,2.9062197,-3.5667772,-5.076749,-0.14918424,1.0195676,1.6014172,-2.2736819,3.6754584,0.32122675,4.41998,-2.1734087,0.09360603,-0.44438115,1.914092,4.9447823
Chatelier_gut_obesity,12.540067,1.9340757,1.106866,-5.450262,-4.9811172,-7.046716,8.795517,7.7664423,0.22133908,-1.1607473,2.831217,3.0117745,1.1747519,-5.5697885,5.297589,1.038586,-0.5788212,-0.23553032,0.59187824,6.1807714,-3.8055618,-4.9722586,0.26495993,-0.4340147,-2.3341355,4.8079605,-1.7179041,-0.21564387,0.33489054,-2.251936,4.4798307,0.19335718,1.0687662,-5.0848746,0.43205145,3.0948043,1.9888458,-1.9406571,-1.9054123,0.18355095,1.529464,1.1374673,1.0582373,0.5334379,-2.9667308,-0.7790047,-2.6845737,-0.5422657,0.9604447,0.43455762
Chatelier_gut_obesity,7.8041205,-0.43524283,-1.1668781,-5.8666997,-4.697258,-2.1485517,1.5767479,-2.5830712,-3.5049672,3.1059391,-0.28348517,1.1542041,-0.3452234,-4.7661557,0.9712345,2.8776085,-0.695678,-0.6133755,1.2475681,-1.0444055,0.71051174,-2.3599107,-1.1521872,3.6103554,2.481956,-2.7834363,1.1275365,-3.8324542,2.9703262,1.5830119,0.7315679,1.410164,-0.97151065,1.6975945,-1.0370584,-0.7040189,0.2760953,-2.4270406,-1.8106217,-0.26406923,1.5709678,1.1168149,-0.5075387,0.172301,2.3068635,1.6884083,1.1509603,-0.9113788,-1.0641284,-2.9955475
Chatelier_gut_obesity,15.3564205,-0.01937806,-0.0060262256,-5.905291,-1.342327,-5.1596026,-5.399055,3.8680677,-2.408899,4.930539,-1.1879277,3.3315356,-0.377242,-4.9582224,7.389614,-0.69774747,4.470973,-4.2285223,2.2558475,2.2332296,-1.8094242,-1.268098,-3.6009254,0.8907042,-0.37433696,6.41782,2.8006148,1.2284195,-1.4616339,1.4914683,1.649963,-0.7354355,-2.3847706,-1.1199477,3.3263998,0.09154971,-2.2890642,-1.3864845,-0.36294004,-1.4987011,0.3237787,0.59564286,2.959925,-1.4127806,0.9158148,-2.149718,-3.0675812,0.7658403,-0.09378426,-5.4161854
Chatelier_gut_obesity,11.177713,-2.986999,-0.1482811,-4.1527243,-9.287721,-2.016834,6.6137443,1.0568098,-5.628118,3.0072122,5.1003804,1.8512408,2.1171937,1.596159,-5.8051014,1.977032,3.0661647,6.7995105,-0.76549155,0.94236743,-0.52923346,-0.75295395,-0.30452862,-1.932165,-1.4123168,8.738009,-1.6347979,-1.2093872,-0.07505923,-2.255723,-1.4376016,0.3195021,6.847416,-1.9928814,0.34314498,1.9916191,-1.7621146,-1.3520868,4.628052,0.80539733,-4.8285265,0.35033324,0.078890845,-0.07559719,1.5975827,1.8245693,-2.7352474,-2.0653765,0.47993782,-2.2898557
Chatelier_gut_obesity,16.532581,1.5723641,0.5751253,-11.297832,-0.17851561,-9.537355,0.96785694,7.146169,-0.30636153,4.0095105,-0.4523475,-4.1358814,1.0800915,-3.6797519,0.96868145,-2.5025356,2.8511083,-3.9743855,-1.8889081,4.2810225,-0.41318592,1.440641,1.2787626,1.6468148,0.88911015,-0.15498637,7.748617,0.8529593,1.510251,4.194223,-0.5881514,-3.3103447,-0.36847356,0.21140696,-1.037253,0.44220623,-0.47451591,-0.6441765,-3.6271248,-0.035197683,0.4441447,1.7099831,-0.35939094,1.1733013,-4.0283,3.029889,2.013469,-1.6582806,1.3590735,-2.611399
Chatelier_gut_obesity,15.471731,2.9136307,-1.0690979,-9.689417,-8.152972,-0.19439802,3.5141792,-1.1604159,1.0432261,0.97901833,7.333608,3.0572286,-4.252599,-6.456433,3.0344088,0.90651965,-2.0350306,-0.939076,5.9790874,4.1903086,-5.920227,-1.3722831,1.2544026,2.263425,-0.5691487,3.0353153,1.6405684,1.8580114,-2.7504182,1.8250803,0.5323391,-0.35908297,5.8808885,-3.1988835,-1.3762677,-0.7811518,1.7319218,2.091739,0.06473787,-2.1182668,-0.19426578,-3.372662,-0.2064936,-0.7627174,-2.1092536,3.1302814,0.88474345,-3.5222902,3.4922194,-2.779482
Chatelier_gut_obesity,10.860524,-0.0637563,0.057808574,-4.401809,-2.721111,-5.3844795,3.1450334,1.9410605,-1.6712444,1.3644179,3.1805837,4.3137755,-4.4430656,-2.882941,-1.5277605,1.3060358,1.6687877,-1.1682954,-0.70415723,4.3987737,3.2497962,-2.233339,1.7016549,0.28556398,3.3523824,0.77806354,1.2822152,-4.7183337,-0.6402465,-0.6583836,1.5507308,1.2039752,2.7102485,2.9729693,0.14020553,1.9085666,1.4094632,5.006294,0.37839153,-2.6594574,-1.7035353,-2.803195,-1.1570755,1.6027615,-2.2827024,2.1974375,5.2908435,-1.2354944,-3.8795054,1.2559854
Chatelier_gut_obesity,7.5716505,0.5834402,0.36139253,-7.0931354,6.87075,-11.968635,11.4826145,2.4030454,-3.6757243,2.3738275,3.5509648,4.8201985,-2.1117437,-3.0275228,-1.7670603,-2.671408,1.1360182,-2.20439,2.9948795,1.7078673,3.7371166,0.14987145,0.9802654,1.9480958,3.0779276,-1.081923,2.89346,3.2217338,-2.1214378,1.8459152,0.74646884,0.39438495,-1.2139751,-0.76235336,-2.9102776,-0.28767267,6.7519007,5.419812,1.9843096,0.5320818,2.8876462,-0.28171152,2.159664,-2.3914542,-3.561457,4.6821146,2.5203698,-0.11659284,-2.1329782,-0.12607002
Chatelier_gut_obesity,13.692813,-2.1891534,0.7864151,-3.2081726,-0.45085117,-8.743093,-5.6999593,6.3678546,-4.6184,7.698304,0.57824296,4.5354238,-5.1494017,2.4241343,-0.2848178,-3.4171603,1.3847545,3.9267147,-1.4495379,7.006831,-2.9197779,-2.651616,3.0027502,-2.845782,0.7923973,-1.1344784,-0.21903113,1.8851591,-0.10126522,-0.08801651,-0.3289268,-7.1908736,1.6351798,-9.371292,-0.49847627,2.0016813,2.3164096,3.3619816,1.9472171,0.6527532,0.19278543,-1.1034915,1.1688155,-8.706204,-3.9019065,3.1021574,0.11931372,-6.718683,-1.5732831,2.9228814
Chatelier_gut_obesity,17.14267,5.596945,-1.1971015,-0.021096906,0.7337898,-0.84425676,2.280476,3.164339,2.8497105,1.9651453,4.013623,-1.000844,-5.8228564,-5.1533504,7.036025,-1.6468583,4.532301,0.13133031,3.4153945,5.534578,-2.1187086,-3.6337,2.5503824,-0.5234214,-4.008537,-1.0987152,3.229,3.6365085,1.1753887,-3.6245627,2.437988,-2.8987033,-2.7828677,-3.5420573,2.3262217,-1.6228944,-2.7387218,-0.6492748,3.3470294,3.2411475,-1.5244411,1.129825,-0.29831642,-0.8282405,-2.124485,2.9630816,0.84629756,1.6303567,1.9953535,-1.8995328
Chatelier_gut_obesity,17.171902,2.385086,0.3437566,-0.70290715,0.5925327,-5.1427584,-5.0589285,5.9403424,0.118593864,-4.0939817,3.4421086,2.9024436,-1.3602154,-4.3765144,5.7412815,2.233706,-0.110969946,1.1124803,-5.823986,0.07363556,-2.5240047,0.42842668,-2.1036038,-2.1756644,-1.2393447,2.4883094,-3.1707244,-1.1432788,-5.053317,0.15172575,-1.9773611,-4.7590165,-0.022640806,-0.73822725,2.7809258,4.493813,-2.7379034,-3.571143,-0.86765003,-3.695144,0.22525017,1.4740478,-5.248896,1.3226334,-0.26684582,2.2235763,-1.6700472,-0.46218437,-4.4275208,1.1093765
Chatelier_gut_obesity,14.112857,2.5449445,0.13300274,-5.34664,-7.9457207,-1.343446,-1.1261268,3.2221615,0.6688695,4.196778,10.798901,0.23367941,-1.585638,-3.2743309,3.0892775,0.4450309,-2.3381214,0.6939484,-0.8761867,-0.908388,0.13516626,-1.982635,-3.4032948,-0.5699806,0.05837069,5.490655,4.597447,1.338486,-1.6316874,-0.47438037,0.107743844,-0.30335823,-1.642968,0.5886883,-1.2117887,4.2498646,-0.2834688,3.1457906,2.16655,-5.242055,0.6788061,2.7333705,-2.0060022,0.49569893,0.7554603,-1.47379,1.3421605,-3.1286166,1.7254531,0.2538109
Chatelier_gut_obesity,18.428957,2.9088707,-2.622926,-1.5706781,-2.677013,-1.61755,-3.8297458,5.4443927,0.37991956,0.021992253,0.6142875,-3.0351067,0.28299347,1.8443927,3.896886,-1.6490427,-3.5948985,4.22861,-0.50628024,7.1246805,-4.4824967,-2.307282,1.244765,2.6009715,0.1971213,0.4728542,1.759476,-3.3486786,3.8146052,-1.1817577,5.0968966,-1.8994585,3.27715,0.23391373,-1.8417572,2.9671469,0.77120733,-2.0658247,2.2230625,0.22348548,2.9397666,2.0260627,3.434527,-5.2590637,-4.489149,-0.6020364,-1.8684179,-2.2773952,0.28137124,-5.3698964
Chatelier_gut_obesity,19.076025,0.11226183,-0.25096074,-5.437087,1.4639286,-6.561694,-2.7267084,4.894027,-3.1899846,2.5011742,2.5677564,-0.49489453,-1.3421344,-5.5864954,1.1985525,2.8326347,5.0618696,8.587776,-2.4716825,11.375319,-1.887622,-4.557734,0.27843782,2.4176388,1.9228401,3.7647939,4.899379,1.7647979,2.4833949,-1.5869956,-3.5358777,-1.5992522,-5.9458904,-0.983126,-1.0596687,-0.36690378,-1.7533628,2.9528468,1.8110359,0.9862778,6.4912953,3.8921258,2.1125774,-5.4744825,0.86694574,1.3942494,2.5396073,0.9616913,0.7457473,-2.9297447
