,Dim1,Dim2
G36742,-0.94561386,-23.106136
G36743,0.421731,-22.238785
G36744,-1.4311581,-23.82108
G36745,0.74454975,-22.661062
G36746,0.06449604,-23.929588
G46934,-1.6949377,-22.359102
G46938,-1.4339333,-22.614912
G46939,-2.1504965,-20.734465
G46940,-1.6737509,-21.366198
G46942,-1.6893797,-21.114058
G46943,-1.3199272,-21.400475
G46944,-2.124875,-20.763569
G46946,-2.1239653,-21.505966
G46947,-2.1706228,-22.27879
G46948,-2.182025,-20.60855
G46949,-1.7577248,-21.283129
G46953,-1.9955387,-21.103123
G46954,-1.9481859,-22.198328
G46955,-2.2222252,-20.893307
G46957,-2.207058,-20.862556
G46958,-2.0991812,-21.0825
G46959,-2.191104,-20.66658
G46960,-2.1848917,-20.660223
G46962,-2.1718817,-22.26261
G46963,-2.221446,-20.662474
G46964,-2.1376467,-20.77927
G46966,-1.7666636,-21.19999
G46967,-1.9067831,-21.402924
G46968,-2.2037077,-20.90614
G46969,-1.9263124,-21.39971
G46970,-1.5293303,-21.486746
G46971,-1.7190514,-21.24375
G46972,-2.2568483,-20.635685
G46975,-1.7573662,-22.949234
G46976,-1.7408676,-22.698742
G46977,-1.7191601,-22.268467
G46978,-1.0946922,-22.899418
G46979,-1.6388578,-22.128014
G46980,-1.9581795,-22.583635
G46981,-1.8305655,-21.260857
G46982,-1.754756,-22.490578
G46983,-1.8285065,-22.262682
G46984,-1.6286392,-22.468363
G47921,-1.8732128,-21.691235
G51191,1.417985,-22.70286
G51192,-2.1423807,-22.638603
G51193,-1.991498,-22.950727
G51194,-1.0692129,-21.68237
G51195,-2.1459236,-22.609701
G51196,-2.0522976,-23.04425
G51197,-0.20455742,-23.69567
G51198,-1.938055,-23.038895
G51199,-0.25707054,-22.391537
G51200,-0.15916729,-23.63795
G51201,-0.10646629,-23.581219
G51202,-0.26492596,-23.49389
G51203,1.2967138,-22.077116
G51204,1.1541538,-22.001755
G51205,1.6230593,-22.640057
G51206,1.5970259,-22.663305
G51207,1.0235634,-22.058851
G51208,1.025384,-22.712753
G51209,1.5450125,-22.718927
G51210,1.2043266,-22.149826
G51211,-0.14222813,-22.521662
G51212,0.13680935,-23.291067
G51213,-1.0669308,-21.297262
G51214,-1.3621807,-21.696238
G51215,-2.0675163,-20.938786
G51216,0.19139004,-21.181799
G51217,-0.9337721,-22.348925
G51218,-0.8070936,-21.25947
G51219,-1.63101,-22.004936
G51220,0.22898197,-21.294476
G51221,1.3955069,-22.787893
G51222,0.16047096,-24.08972
G51223,-1.0120268,-22.504208
G51224,-1.4901457,-21.397593
G51225,1.5442038,-22.769663
G51226,1.5319452,-22.64953
G51227,0.9376974,-21.984068
G51228,1.0482426,-22.568415
G51229,-0.07803917,-22.371803
G51230,0.040470123,-23.242826
G51231,0.99355507,-21.881039
G51232,-0.15523148,-23.720682
G51233,-0.8197546,-21.469193
G51234,-1.8740683,-23.018808
G51235,-1.7932882,-21.843414
G51236,-0.5242214,-22.415983
G51237,-1.8350592,-23.28797
G51238,0.18185139,-21.90264
G51239,-0.9930992,-21.86708
G51240,-0.6190529,-22.181637
G51241,-0.89966106,-21.54559
G51242,0.25613308,-22.335415
G51243,-1.7918549,-22.989794
G51244,-1.3757515,-23.550001
G51245,1.0434923,-23.160727
G51246,-0.006444931,-23.869072
G51247,0.26578712,-22.525711
G51248,0.107522964,-21.12102
G51249,0.51347256,-22.393265
G51250,-0.72740555,-22.33234
G51251,-1.5798073,-22.671442
G51252,0.15318203,-23.735073
G51253,-0.08950138,-20.68262
G51254,-0.2613535,-21.026545
G51255,-1.433341,-21.335308
G51256,-0.050766945,-20.600414
G51257,-0.06772423,-20.748339
G51258,-0.053973198,-20.659605
G51259,-0.054177284,-20.358639
G51260,0.60566044,-21.776733
G51261,0.43167782,-21.044815
G51262,0.0006828308,-20.369709
G51263,1.5176172,-22.442032
G51264,0.32854366,-21.09913
G51265,0.47667885,-21.19003
G51266,0.04456997,-20.37363
G51267,-0.27687454,-20.848581
G51268,-0.04304409,-23.180395
G51269,-0.0027265549,-20.343132
G51270,-0.31700706,-20.658184
G51271,0.059070587,-20.386696
G51272,0.6567507,-21.417522
G51273,0.7503929,-21.694407
G51274,0.020174026,-20.317394
G51275,-0.1513834,-20.503462
G51276,0.13044643,-20.495838
G51277,-0.0024347305,-20.476564
G51278,-0.02811718,-20.42591
G51279,-0.01041317,-20.229156
G51280,0.8338461,-21.686304
G51281,-0.06540966,-20.729635
G51282,0.696908,-21.460093
G51283,1.2632914,-22.041037
G51284,1.1549215,-21.944155
G51285,0.8646002,-21.71381
G51286,0.1962347,-22.969183
G51287,0.32246876,-22.065132
G51288,0.40430164,-22.789192
G51289,-0.124578476,-20.691458
G51290,-0.13959885,-23.393269
G51291,-0.10952091,-20.700962
G51292,0.8319559,-21.720274
G51293,1.2906227,-22.211838
G51294,0.25942326,-21.137556
G51295,0.13857746,-20.84156
G51296,-1.4425621,-21.547634
G51297,-0.017958641,-20.340652
G51298,-0.23250103,-23.297108
G51299,0.104504585,-23.78289
G51300,-0.50843334,-22.007845
G51301,-0.069662094,-20.339859
G51302,0.50468636,-22.451591
G51303,-0.21431255,-20.610012
G51304,-0.22651768,-20.538881
G51305,-0.41404057,-20.900757
G51306,-0.38350296,-23.00876
G51307,-0.118468285,-20.811531
G51308,1.5925512,-22.616573
G51309,-0.095261574,-20.960075
G51310,-1.3352718,-21.874413
G51311,1.6784449,-22.583364
G51312,-1.9065657,-22.09896
G51313,-1.6141577,-21.796852
G51314,-0.9479046,-21.333239
G51315,-0.86664486,-21.63814
G51316,-0.77789116,-21.677425
G51317,0.9871149,-22.346973
G51318,-0.2652874,-22.927069
G51319,1.6771498,-22.675161
G51320,1.5960646,-22.752605
